name,fixture,minutes,opponent_team,round,total_points,value,was_home,GW
Matthew_Lowton_85,30,90,20,3,2,45,FALSE,3
Matty_James_177,27,0,15,3,0,45,FALSE,3
Matt_Doherty_401,30,75,5,3,2,60,TRUE,3
Matt_Ritchie_251,28,90,17,3,5,55,FALSE,3
Matt_Targett_309,21,0,8,3,0,44,TRUE,3
Maximillian_Aarons_274,26,90,6,3,1,45,TRUE,3
Max_Kilman_408,30,0,5,3,0,40,TRUE,3
Max_Meyer_136,25,0,12,3,0,55,FALSE,3
Maya_Yoshida_310,23,0,4,3,0,45,FALSE,3
Mesut_Özil_15,24,0,10,3,0,74,FALSE,3
Michael_Keane_143,21,90,2,3,1,55,FALSE,3
Michael_McGovern_281,26,0,6,3,0,40,TRUE,3
Michael_Obafemi_314,23,0,4,3,0,50,FALSE,3
Michael_Verrips_521,27,0,9,3,0,45,TRUE,3
Michail_Antonio_389,29,35,18,3,4,70,FALSE,3
Michy_Batshuayi_461,26,0,14,3,0,68,FALSE,3
Miguel_Almirón_266,28,90,17,3,3,60,FALSE,3
Mohamed_Elneny_20,24,0,10,3,0,45,FALSE,3
Mohamed_Elyounoussi_322,23,0,4,3,0,54,FALSE,3
Mohamed_Salah_191,24,90,1,3,15,125,TRUE,3
Moise_Kean_496,21,28,2,3,1,69,FALSE,3
Morgan_Gibbs-White_416,30,66,5,3,2,50,TRUE,3
Morgan_Schneiderlin_158,21,90,2,3,2,45,FALSE,3
Moritz_Leitner_288,26,80,6,3,2,45,TRUE,3
Moussa_Djenepo_438,23,37,4,3,5,54,FALSE,3
Moussa_Sissoko_349,28,90,13,3,2,50,TRUE,3
Muhamed_Bešić_522,27,0,9,3,0,45,TRUE,3
N'Golo_Kanté_119,26,0,14,3,0,50,FALSE,3
Naby_Keita_196,24,0,1,3,0,59,TRUE,3
Nacho_Monreal_6,24,90,10,3,1,50,FALSE,3
Nampalys_Mendy_179,27,1,15,3,1,45,FALSE,3
Nathaniel_Chalobah_374,29,0,19,3,0,45,TRUE,3
Nathan_Aké_59,22,90,11,3,1,50,TRUE,3
Nathan_Redmond_320,23,90,4,3,10,64,FALSE,3
Neal_Maupay_502,23,73,16,3,2,60,TRUE,3
Neil_Taylor_24,21,90,8,3,6,45,TRUE,3
Nemanja_Matic_247,25,0,7,3,0,49,TRUE,3
Nick_Pope_93,30,90,20,3,2,45,FALSE,3
Nicolas_Pépé_488,24,90,10,3,2,94,FALSE,3
Nicolás_Otamendi_208,22,90,3,3,1,54,FALSE,3
Oleksandr_Zinchenko_206,22,90,3,3,2,55,FALSE,3
Oliver_McBurnie_501,27,36,9,3,6,60,TRUE,3
Oliver_Norwood_302,27,90,9,3,2,50,TRUE,3
Oliver_Skipp_352,28,0,13,3,0,45,TRUE,3
Olivier_Giroud_110,26,15,14,3,1,70,FALSE,3
Onel_Hernández_284,26,0,6,3,0,54,TRUE,3
Oriol_Romeu Vidal_328,23,90,4,3,3,45,FALSE,3
Pablo_Fornals_399,29,12,18,3,1,64,FALSE,3
Pablo_Zabaleta_379,29,0,18,3,0,45,FALSE,3
Pascal_Groß_49,23,12,16,3,1,65,TRUE,3
Patrick_Cutrone_487,30,0,5,3,0,59,TRUE,3
Patrick_Roberts_435,26,0,6,3,0,54,TRUE,3
Patrick_van Aanholt_123,25,90,12,3,10,55,FALSE,3
Paulo_Gazzaniga_341,28,0,13,3,0,45,TRUE,3
Paul_Dummett_255,28,90,17,3,7,45,FALSE,3
Paul_Pogba_238,25,90,7,3,2,86,TRUE,3
Pedro_Lomba Neto_528,30,23,5,3,1,50,TRUE,3
Pedro_Obiang_400,29,0,18,3,0,45,FALSE,3
Pedro_Rodríguez Ledesma_114,26,0,14,3,0,70,FALSE,3
Philip_Billing_476,22,90,11,3,2,50,TRUE,3
Philip_Heise_484,26,0,6,3,0,40,TRUE,3
Phil_Bardsley_86,30,0,20,3,0,45,FALSE,3
Phil_Foden_220,22,0,3,3,0,54,FALSE,3
Phil_Jagielka_444,27,0,9,3,0,44,TRUE,3
Phil_Jones_231,25,0,7,3,0,49,TRUE,3
Pierre-Emerick_Aubameyang_11,24,90,10,3,5,110,FALSE,3
Pierre-Emile_Højbjerg_325,23,90,4,3,2,50,FALSE,3
Pontus_Dahlberg_367,29,0,19,3,0,45,TRUE,3
Rachid_Ghezzal_173,27,0,15,3,0,54,FALSE,3
Rafael_Camacho_201,24,0,1,3,0,45,TRUE,3
Raheem_Sterling_214,22,90,3,3,8,122,FALSE,3
Ralf_Fahrmann_449,26,0,6,3,0,45,TRUE,3
Ravel_Morrison_456,27,12,9,3,1,49,TRUE,3
Raúl_Jiménez_409,30,90,5,3,9,75,TRUE,3
Reece_James_506,26,0,14,3,0,50,FALSE,3
Reiss_Nelson_489,24,0,10,3,0,55,FALSE,3
Rhian_Brewster_464,24,0,1,3,0,45,TRUE,3
Ricardo Domingos_Barbosa Pereira_159,27,90,15,3,2,60,FALSE,3
Richard_Stearman_296,27,0,9,3,0,40,TRUE,3
Richarlison_de Andrade_150,21,77,2,3,2,80,FALSE,3
Riyad_Mahrez_217,22,11,3,3,1,85,FALSE,3
Robbie_Brady_98,30,0,20,3,0,55,FALSE,3
Robert Kenedy_Nunes do Nascimento_462,26,0,14,3,0,54,FALSE,3
Roberto_Firmino_187,24,85,1,3,2,95,TRUE,3
Roberto_Jimenez Gago_450,29,0,18,3,0,45,FALSE,3
Roberto_Pereyra_369,29,0,19,3,0,59,TRUE,3
Robert_Snodgrass_393,29,0,18,3,0,55,FALSE,3
Rob_Holding_10,24,0,10,3,0,45,FALSE,3
Rodrigo_Hernandez_443,22,32,3,3,1,55,FALSE,3
Rolando_Aarons_499,28,0,17,3,0,50,FALSE,3
Romain_Saïss_407,30,0,5,3,0,45,TRUE,3
Romelu_Lukaku_232,25,0,7,3,0,85,TRUE,3
Ross_Barkley_117,26,90,14,3,2,59,FALSE,3
Ruben_Loftus-Cheek_115,26,0,14,3,0,65,FALSE,3
Rui Pedro_dos Santos Patrício_411,30,90,5,3,3,50,TRUE,3
Ryan_Bennett_404,30,90,5,3,2,50,TRUE,3
Ryan_Bertrand_305,23,0,4,3,0,50,FALSE,3
Ryan_Fraser_75,22,90,11,3,2,74,TRUE,3
Ryan_Fredericks_380,29,90,18,3,2,45,FALSE,3
Ryan_Sessegnon_524,28,0,13,3,0,55,TRUE,3
Rúben Diogo_da Silva Neves_414,30,90,5,3,2,55,TRUE,3
Rúben Gonçalo_Silva Nascimento Vinagre_406,30,0,5,3,0,45,TRUE,3
Sadio_Mané_192,24,76,1,3,3,115,TRUE,3
Sam_Byram_454,26,0,6,3,0,45,TRUE,3
Sam_Gallagher_316,23,0,4,3,0,45,FALSE,3
Sam_Surridge_71,22,0,11,3,0,45,TRUE,3
Scott_Dann_127,25,0,12,3,0,45,FALSE,3
Scott_McTominay_248,25,84,7,3,2,50,TRUE,3
Sead_Kolasinac_3,24,0,10,3,0,54,FALSE,3
Seamus_Coleman_144,21,90,2,3,0,55,FALSE,3
Sean_Longstaff_270,28,90,17,3,3,50,FALSE,3
Sebastian_Prödl_361,29,0,19,3,0,40,TRUE,3
Serge_Aurier_336,28,0,13,3,0,50,TRUE,3
Sergio_Agüero_210,22,90,3,3,13,120,FALSE,3
Sergio_Romero_236,25,0,7,3,0,49,TRUE,3
Shane_Duffy_37,23,90,16,3,1,50,TRUE,3
Shane_Long_315,23,0,4,3,0,49,FALSE,3
Shkodran_Mustafi_1,24,0,10,3,0,54,FALSE,3
Simon_Francis_62,22,0,11,3,0,45,TRUE,3
Simon_Mignolet_190,24,0,1,3,0,45,TRUE,3
Simon_Moore_436,27,0,9,3,0,45,TRUE,3
Sofiane_Boufal_508,23,10,4,3,4,55,FALSE,3
Sokratis_Papastathopoulos_5,24,90,10,3,1,50,FALSE,3
Solomon_March_55,23,67,16,3,2,50,TRUE,3
Steven_Defour_99,30,0,20,3,0,55,FALSE,3
Steve_Cook_58,22,90,11,3,1,50,TRUE,3
Stuart_Armstrong_323,23,6,4,3,1,54,FALSE,3
Sung-yueng_Ki_268,28,0,17,3,0,50,FALSE,3
Sébastien_Haller_457,29,90,18,3,13,74,FALSE,3
Tahith_Chong_249,25,0,7,3,0,45,TRUE,3
Tammy_Abraham_460,26,74,14,3,13,70,FALSE,3
Tanguy_Ndombele_442,28,0,13,3,0,61,TRUE,3
Teemu_Pukki_278,26,90,6,3,11,68,TRUE,3
Theo_Walcott_153,21,12,2,3,1,64,FALSE,3
Timm_Klose_272,26,0,6,3,0,45,TRUE,3
Tim_Krul_280,26,90,6,3,2,45,TRUE,3
Toby_Alderweireld_331,28,90,13,3,2,55,TRUE,3
Todd_Cantwell_287,26,90,6,3,7,46,TRUE,3
Tom_Cleverley_371,29,85,19,3,2,50,TRUE,3
Tom_Davies_154,21,0,2,3,0,55,FALSE,3
Tom_Heaton_94,21,90,8,3,6,45,TRUE,3
Tom_Trybull_290,26,80,6,3,2,45,TRUE,3
Trent_Alexander-Arnold_182,24,90,1,3,5,70,TRUE,3
Troy_Deeney_362,29,0,19,3,0,64,TRUE,3
Troy_Parrott_509,28,0,13,3,0,45,TRUE,3
Tyreke_Johnson_326,23,0,4,3,0,45,FALSE,3
Tyrone_Mings_445,21,90,8,3,7,45,TRUE,3
Vicente_Guaita_131,25,90,12,3,1,50,FALSE,3
Victor_Lindelöf_225,25,90,7,3,1,55,TRUE,3
Victor_Wanyama_348,28,0,13,3,0,50,TRUE,3
Vincent_Janssen_339,28,0,13,3,0,45,TRUE,3
Virgil_van Dijk_183,24,90,1,3,2,65,TRUE,3
Víctor_Camarasa_510,25,0,12,3,0,50,FALSE,3
Wayne_Hennessey_132,25,0,12,3,0,45,FALSE,3
Wesley_Hoedt_485,23,0,4,3,0,45,FALSE,3
Wesley_Moraes_428,21,90,8,3,9,60,TRUE,3
Wes_Morgan_165,27,12,15,3,1,44,FALSE,3
Wilfred_Ndidi_176,27,0,15,3,0,50,FALSE,3
Wilfried_Zaha_133,25,90,12,3,1,69,FALSE,3
Willian_Borges Da Silva_113,26,6,14,3,1,70,FALSE,3
Willy_Boly_405,30,90,5,3,4,50,TRUE,3
Willy_Caballero_112,26,0,14,3,0,50,FALSE,3
Will_Hughes_370,29,73,19,3,5,55,TRUE,3
Will_Norris_413,30,0,5,3,0,40,TRUE,3
Winston_Reid_383,29,0,18,3,0,40,FALSE,3
Xherdan_Shaqiri_194,24,0,1,3,0,64,TRUE,3
Yan_Valery_306,23,52,4,3,1,50,FALSE,3
Yerry_Mina_142,21,90,2,3,1,56,FALSE,3
Yoshinori_Muto_260,28,2,17,3,1,54,FALSE,3
Youri_Tielemans_448,27,88,15,3,2,65,FALSE,3
Yves_Bissouma_53,23,0,16,3,0,50,TRUE,3
Çaglar_Söyüncü_164,27,90,15,3,5,45,FALSE,3
Ørjan_Nyland_27,21,0,8,3,0,45,TRUE,3
Aaron_Connolly_534,37,24,11,4,1,45,FALSE,4
Aaron_Cresswell_376,40,0,14,4,0,49,TRUE,4
Aaron_Lennon_430,32,90,10,4,2,49,TRUE,4
Aaron_Mooy_516,37,0,11,4,0,50,FALSE,4
Aaron_Ramsdale_494,36,90,9,4,1,45,FALSE,4
Aaron_Wan-Bissaka_122,39,90,16,4,2,56,FALSE,4
Abdoulaye_Doucouré_368,38,70,13,4,1,59,FALSE,4
Adama_Traoré_417,35,90,8,4,2,50,FALSE,4
Adam_Lallana_195,32,0,5,4,0,59,FALSE,4
Adam_Masina_355,38,0,13,4,0,44,FALSE,4
Adam_Smith_63,36,63,9,4,1,45,FALSE,4
Adam_Webster_493,37,90,11,4,0,44,FALSE,4
Ademola_Lookman_155,35,0,20,4,0,50,TRUE,4
Adrian_Mariappa_356,38,0,13,4,0,44,FALSE,4
Adrián_San Miguel del Castillo_526,32,90,5,4,6,45,FALSE,4
Ahmed_El Mohamady_22,34,0,7,4,0,45,FALSE,4
Ainsley_Maitland-Niles_4,31,90,17,4,1,51,TRUE,4
Albian_Ajeti_514,40,0,14,4,0,59,TRUE,4
Alexander_Tettey_289,40,0,19,4,0,45,FALSE,4
Alexandre Nascimento_Costa Silva_387,40,0,14,4,0,45,TRUE,4
Alexandre_Lacazette_12,31,66,17,4,5,95,TRUE,4
Alexis_Sánchez_240,39,0,16,4,0,69,FALSE,4
Alex_Iwobi_17,35,75,20,4,9,59,TRUE,4
Alex_McCarthy_318,39,0,12,4,0,44,TRUE,4
Alex_Oxlade-Chamberlain_193,32,19,5,4,1,64,FALSE,4
Alireza_Jahanbakhsh_50,37,0,11,4,0,59,FALSE,4
Alisson_Ramses Becker_189,32,0,5,4,0,58,FALSE,4
Allan_Saint-Maximin_500,38,0,18,4,0,54,TRUE,4
Andreas_Christensen_108,33,0,15,4,0,50,TRUE,4
Andreas_Pereira_246,39,67,16,4,2,50,FALSE,4
Andrew_Robertson_181,32,90,5,4,6,69,FALSE,4
Andrew_Surman_80,36,11,9,4,1,49,FALSE,4
Andre_Gray_364,38,81,13,4,2,59,FALSE,4
Andre_Green_32,34,0,7,4,0,49,FALSE,4
Andriy_Yarmolenko_392,40,70,14,4,8,59,TRUE,4
Andros_Townsend_135,34,6,2,4,1,59,TRUE,4
André Filipe_Tavares Gomes_422,35,90,20,4,2,54,TRUE,4
Andy_Carroll_520,38,0,18,4,0,55,TRUE,4
Andy_King_480,36,0,3,4,0,44,TRUE,4
Andy_Lonergan_530,32,0,5,4,0,45,FALSE,4
Angelo_Ogbonna_377,40,90,14,4,6,45,TRUE,4
Angel_Gomes_245,39,0,16,4,0,49,FALSE,4
Angus_Gunn_319,39,90,12,4,5,45,TRUE,4
Anthony_Knockaert_52,37,0,11,4,0,54,FALSE,4
Anthony_Martial_239,39,0,16,4,0,77,FALSE,4
Antonio_Rüdiger_104,33,0,15,4,0,60,TRUE,4
Anwar_El Ghazi_30,34,0,7,4,0,55,FALSE,4
Arnaut_Danjuma Groeneveld_492,36,0,9,4,0,59,FALSE,4
Arthur_Masuaku_378,40,90,14,4,12,45,TRUE,4
Artur_Boruc_73,36,0,9,4,0,44,FALSE,4
Ashley_Barnes_90,32,72,10,4,2,67,TRUE,4
Ashley_Westwood_101,32,90,10,4,2,54,TRUE,4
Ashley_Young_224,39,90,16,4,1,54,FALSE,4
Asmir_Begovic_72,36,0,9,4,0,44,FALSE,4
Axel_Tuanzebe_481,39,0,16,4,0,44,FALSE,4
Aymeric_Laporte_202,37,36,4,4,0,65,TRUE,4
Ayoze_Pérez_265,36,0,3,4,0,63,TRUE,4
Bailey_Peacock-Farrell_495,32,0,10,4,0,45,TRUE,4
Bamidele_Alli_344,31,30,1,4,1,84,FALSE,4
Benjamin_Chilwell_161,36,90,3,4,5,54,TRUE,4
Benjamin_Mendy_204,37,0,4,4,0,59,TRUE,4
Ben_Davies_329,31,0,1,4,0,55,FALSE,4
Ben_Foster_366,38,90,13,4,5,49,FALSE,4
Ben_Gibson_89,32,0,10,4,0,40,TRUE,4
Ben_Godfrey_273,40,90,19,4,1,45,FALSE,4
Ben_Johnson_384,40,0,14,4,0,40,TRUE,4
Ben_Mee_83,32,90,10,4,1,50,TRUE,4
Ben_Osborn_472,33,6,6,4,1,49,FALSE,4
Beram_Kayal_56,37,0,11,4,0,44,FALSE,4
Bernardo Mota_Veiga de Carvalho e Silva_218,37,12,4,4,6,79,TRUE,4
Bernardo_Fernandes da Silva Junior_39,37,66,11,4,1,45,FALSE,4
Bernard_Anício Caldeira Duarte_152,35,14,20,4,1,65,TRUE,4
Bernd_Leno_14,31,90,17,4,3,50,TRUE,4
Billy_Gilmour_533,33,6,15,4,1,45,TRUE,4
Billy_Sharp_298,33,0,6,4,0,59,FALSE,4
Birkir_Bjarnason_33,34,0,7,4,0,45,FALSE,4
Bjorn_Engels_455,34,90,7,4,2,45,FALSE,4
Callum_Hudson-Odoi_116,33,0,15,4,0,60,TRUE,4
Callum_Robinson_453,33,90,6,4,11,53,FALSE,4
Callum_Slattery_327,39,0,12,4,0,45,TRUE,4
Callum_Wilson_67,36,90,9,4,5,79,FALSE,4
Calum_Chambers_467,31,0,17,4,0,45,TRUE,4
Caoimhin_Kelleher_531,32,0,5,4,0,45,FALSE,4
Carlos_Sánchez_397,40,5,14,4,1,45,TRUE,4
Carl_Jenkinson_9,31,0,17,4,0,45,TRUE,4
Cenk_Tosun_146,35,0,20,4,0,58,TRUE,4
Charlie_Austin_312,39,0,12,4,0,60,TRUE,4
Charlie_Daniels_60,36,0,9,4,0,45,FALSE,4
Charlie_Taylor_87,32,0,10,4,0,44,TRUE,4
Cheikhou_Kouyaté_139,34,90,2,4,2,49,TRUE,4
Che_Adams_437,39,61,12,4,2,58,TRUE,4
Christian_Atsu_267,38,81,18,4,2,54,TRUE,4
Christian_Benteke_129,34,4,2,4,1,59,TRUE,4
Christian_Eriksen_343,31,90,1,4,8,88,FALSE,4
Christian_Fuchs_163,36,4,3,4,1,45,TRUE,4
Christian_Kabasele_354,38,90,13,4,2,44,FALSE,4
Christian_Pulisic_431,33,90,15,4,5,75,TRUE,4
Christoph_Zimmermann_275,40,35,19,4,1,45,FALSE,4
Chris_Basham_423,33,83,6,4,1,45,FALSE,4
Chris_Mepham_61,36,90,9,4,1,45,FALSE,4
Chris_Smalling_223,39,0,16,4,0,54,FALSE,4
Chris_Wood_91,32,90,10,4,0,63,TRUE,4
Ciaran_Clark_259,38,0,18,4,0,44,TRUE,4
Claudio_Bravo_213,37,0,4,4,0,49,TRUE,4
Connor_Wickham_130,34,0,2,4,0,45,TRUE,4
Conor_Coady_403,35,90,8,4,1,50,FALSE,4
Conor_Hourihane_28,34,19,7,4,1,58,FALSE,4
Craig_Cathcart_358,38,90,13,4,1,44,FALSE,4
Craig_Dawson_439,38,90,13,4,1,50,FALSE,4
Cédric_Soares_486,39,90,12,4,2,49,TRUE,4
César_Azpilicueta_105,33,90,15,4,1,60,TRUE,4
Dale_Stephens_57,37,90,11,4,2,45,FALSE,4
Daniel_Amartey_178,36,0,3,4,0,45,TRUE,4
Daniel_Ceballos Fernández_469,31,27,17,4,1,57,TRUE,4
Daniel_Drinkwater_120,32,0,10,4,0,45,TRUE,4
Daniel_James_243,39,90,16,4,8,60,FALSE,4
Daniel_N'Lundulu_535,39,0,12,4,0,45,TRUE,4
Danilo Luiz_da Silva_209,37,0,4,4,0,50,TRUE,4
Danny_Ings_313,39,76,12,4,2,60,TRUE,4
Danny_Rose_332,31,90,1,4,0,55,FALSE,4
Danny_Ward_170,36,0,3,4,0,45,TRUE,4
Danny_Welbeck_512,38,0,13,4,0,60,FALSE,4
Dan_Burn_475,37,90,11,4,0,45,FALSE,4
Dan_Gosling_81,36,0,9,4,0,49,FALSE,4
Daryl_Janmaat_359,38,90,13,4,2,44,FALSE,4
Davide_Zappacosta_109,33,0,15,4,0,44,TRUE,4
David_Brooks_76,36,0,9,4,0,64,FALSE,4
David_Button_48,37,0,11,4,0,40,FALSE,4
David_de Gea_235,39,90,16,4,2,56,FALSE,4
David_Luiz Moreira Marinho_106,31,90,17,4,1,59,TRUE,4
David_McGoldrick_303,33,27,6,4,1,55,FALSE,4
David_Silva_219,37,77,4,4,10,74,TRUE,4
Davinson_Sánchez_333,31,90,1,4,0,55,FALSE,4
Davy_Pröpper_54,37,90,11,4,2,50,FALSE,4
DeAndre_Yedlin_253,38,0,18,4,0,45,TRUE,4
Dean_Henderson_471,33,90,6,4,2,45,FALSE,4
Declan_Rice_395,40,90,14,4,3,49,TRUE,4
Dejan_Lovren_186,32,0,5,4,0,54,FALSE,4
Demarai_Gray_175,36,26,3,4,1,54,TRUE,4
Dennis_Praet_517,36,0,3,4,0,55,TRUE,4
Dennis_Srbeny_279,40,0,19,4,0,54,FALSE,4
Diego_Rico_65,36,0,9,4,0,40,FALSE,4
Diogo_Jota_410,35,22,8,4,1,64,FALSE,4
Divock_Origi_188,32,5,5,4,1,55,FALSE,4
Djibril_Sidibé_511,35,0,20,4,0,54,TRUE,4
Domingos_Quina_375,38,0,13,4,0,45,FALSE,4
Dominic_Calvert-Lewin_147,35,14,20,4,1,59,TRUE,4
Dominic_Solanke_69,36,26,9,4,1,54,FALSE,4
Douglas Luiz_Soares de Paulo_470,34,70,7,4,2,46,FALSE,4
Dwight_McNeil_97,32,90,10,4,2,60,TRUE,4
Ederson_Santana de Moraes_212,37,90,4,4,6,61,TRUE,4
Edward_Nketiah_13,31,0,17,4,0,44,TRUE,4
Eldin_Jakupovic_169,36,0,3,4,0,45,TRUE,4
Emerson_Palmieri dos Santos_107,33,90,15,4,1,55,TRUE,4
Emiliano_Buendía_283,40,90,19,4,2,60,FALSE,4
Emiliano_Martínez_427,31,0,17,4,0,45,TRUE,4
Emil_Krafth_519,38,77,18,4,2,45,TRUE,4
Enda_Stevens_291,33,90,6,4,5,50,FALSE,4
Eric_Bailly_228,39,0,16,4,0,49,FALSE,4
Eric_Dier_350,31,0,1,4,0,50,FALSE,4
Erik_Lamela_346,31,59,1,4,3,60,FALSE,4
Erik_Pieters_447,32,90,10,4,1,46,TRUE,4
Ethan_Ampadu_121,33,0,15,4,0,45,TRUE,4
Etienne_Capoue_373,38,0,13,4,0,49,FALSE,4
Ezri_Konsa Ngoyo_452,34,0,7,4,0,44,FALSE,4
Fabian_Delph_205,35,90,20,4,0,54,TRUE,4
Fabian_Schär_252,38,84,18,4,8,50,TRUE,4
Fabio Henrique_Tavares_197,32,90,5,4,3,55,FALSE,4
Fabián_Balbuena_382,40,0,14,4,0,44,TRUE,4
Federico_Fernández_254,38,5,18,4,1,45,TRUE,4
Felipe Anderson_Pereira Gomes_390,40,87,14,4,3,69,TRUE,4
Fernando_Luiz Rosa_221,37,53,4,4,1,53,TRUE,4
Fikayo_Tomori_529,33,90,15,4,1,45,TRUE,4
Florian_Lejeune_257,38,0,18,4,0,45,TRUE,4
Florin_Andone_46,37,0,11,4,0,50,FALSE,4
Francisco_Femenía Far_357,38,90,13,4,2,45,FALSE,4
Fraser_Forster_317,39,0,12,4,0,45,TRUE,4
Frederick_Woodman_264,38,0,18,4,0,40,TRUE,4
